dteday,hour,holiday,year,workingday,temp,atemp,hum,windspeed,casual,registered,counts,spring,summer,fall,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Mon,Tue,Wed,Thu,Fri,Sat,Cloudy,Snow,Storm
2011-12-12,16,0,0,1,0.32,0.3333,0.57,0.0896,5,209,214,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2012-07-03,22,0,1,1,0.68,0.6364,0.79,0.19399999999999998,26,151,177,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-25,3,0,0,1,0.32,0.3333,0.93,0.1045,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-03-24,4,0,1,0,0.52,0.5,0.83,0.0896,1,6,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-07,4,0,0,1,0.2,0.1515,0.8,0.5224,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-22,10,0,1,0,0.66,0.6212,0.74,0.0,114,265,379,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-16,9,0,1,1,0.72,0.6667,0.54,0.1045,41,296,337,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-07-19,2,0,1,1,0.72,0.6818,0.7,0.19399999999999998,0,7,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-18,20,0,1,1,0.36,0.3333,0.5,0.2537,4,264,268,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2012-09-30,11,0,1,0,0.6,0.6212,0.43,0.2239,222,369,591,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,22,0,1,1,0.54,0.5152,0.77,0.0896,17,190,207,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2011-10-12,18,0,0,1,0.54,0.5152,0.94,0.1343,11,161,172,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2012-07-22,18,0,1,0,0.74,0.6970000000000001,0.66,0.1642,173,342,515,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11,8,0,1,1,0.3,0.2879,0.49,0.2239,14,581,595,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-27,7,0,1,1,0.38,0.3939,0.5,0.2836,10,305,315,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-01,6,0,1,0,0.36,0.3485,0.76,0.1343,9,88,97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-10-08,2,0,0,0,0.46,0.4545,0.82,0.0,4,41,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012-01-09,14,0,1,1,0.22,0.2273,0.75,0.1642,5,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-06-07,19,0,1,1,0.7,0.6364,0.34,0.2836,65,537,602,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-28,10,0,1,0,0.26,0.2727,0.7,0.1343,27,164,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-12-27,9,0,0,1,0.32,0.3333,0.66,0.1045,19,85,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2012-06-05,16,0,1,1,0.6,0.6212,0.43,0.19399999999999998,91,382,473,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-02-23,12,0,1,1,0.5,0.4848,0.42,0.2537,25,199,224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-05-24,16,0,1,1,0.74,0.6818,0.55,0.3582,61,329,390,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-05-14,16,0,1,1,0.62,0.6061,0.69,0.2836,20,91,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2011-11-26,16,0,0,0,0.46,0.4545,0.47,0.1343,137,138,275,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2012-01-29,20,0,1,0,0.3,0.2879,0.39,0.2239,13,98,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-22,23,0,0,1,0.4,0.4091,0.58,0.2537,4,28,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-10-28,6,0,0,1,0.28,0.2727,0.65,0.2537,1,74,75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2012-03-06,8,0,1,1,0.16,0.1818,0.59,0.1045,14,487,501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-03-10,18,0,1,0,0.36,0.3636,0.21,0.0896,67,230,297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-11-30,5,0,1,1,0.2,0.2576,0.8,0.0,1,39,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2012-09-11,20,0,1,1,0.58,0.5455,0.56,0.1343,40,421,461,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2012-05-17,0,0,1,1,0.6,0.5758,0.78,0.1343,30,49,79,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-06,20,0,1,1,0.24,0.2576,0.6,0.1045,5,222,227,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2011-12-13,1,0,0,1,0.2,0.2576,0.8,0.0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2011-08-14,10,0,0,0,0.7,0.6667,0.79,0.2239,67,116,183,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-23,7,0,1,1,0.2,0.2576,0.86,0.0,8,114,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-01-08,19,0,1,0,0.32,0.3182,0.49,0.19399999999999998,8,104,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-14,23,0,0,1,0.56,0.5303,0.64,0.2985,13,48,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2011-04-27,3,0,0,1,0.58,0.5455,0.88,0.2836,3,4,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-04-08,12,0,1,0,0.54,0.5152,0.24,0.2537,198,259,457,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-06,15,0,0,1,0.76,0.7273,0.7,0.2836,55,130,185,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-12-22,5,0,1,0,0.26,0.2273,0.48,0.4179,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2012-01-12,16,0,1,1,0.46,0.4545,0.67,0.19399999999999998,33,248,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-01-14,17,0,0,1,0.22,0.2273,0.41,0.1642,4,155,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-05-27,5,0,1,0,0.62,0.5758,0.83,0.19399999999999998,2,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-04,16,0,1,1,0.7,0.6515,0.54,0.2836,86,411,497,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2012-03-25,0,0,1,0,0.44,0.4394,0.94,0.2836,18,62,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-10,3,0,1,1,0.36,0.3485,0.71,0.1343,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-06-24,15,0,0,1,0.82,0.7273,0.34,0.3881,69,147,216,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-01,10,0,1,1,0.4,0.4091,0.62,0.1343,9,124,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-18,10,0,1,1,0.52,0.5,0.68,0.2239,60,158,218,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2012-11-06,22,0,1,1,0.3,0.2879,0.56,0.2239,17,136,153,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2011-04-05,2,0,0,1,0.54,0.5152,0.73,0.3284,0,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-11-17,20,0,0,1,0.3,0.2879,0.42,0.2836,7,162,169,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-01-01,4,0,0,0,0.24,0.2879,0.75,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-10,22,0,0,0,0.64,0.5909,0.78,0.0,49,126,175,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-10-27,7,0,0,1,0.46,0.4545,0.94,0.0896,9,128,137,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2012-10-31,9,0,1,1,0.34,0.3333,0.76,0.1343,17,280,297,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2012-05-30,21,0,1,1,0.68,0.6364,0.57,0.1045,41,263,304,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-01,22,0,1,1,0.72,0.6818,0.7,0.1045,37,251,288,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-24,9,0,0,1,0.44,0.4394,0.82,0.1642,29,166,195,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2011-11-19,13,0,0,0,0.42,0.4242,0.3,0.2836,118,245,363,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-07-15,14,0,0,1,0.7,0.6515,0.51,0.19399999999999998,105,160,265,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-11,23,0,1,0,0.4,0.4091,0.5,0.1642,12,40,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,10,0,1,1,0.62,0.5909,0.78,0.2537,30,144,174,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-12-01,17,0,0,1,0.36,0.3485,0.46,0.1343,9,409,418,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2012-09-08,14,0,1,0,0.82,0.7727,0.52,0.4478,260,366,626,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012-11-14,18,0,1,1,0.32,0.3182,0.53,0.1642,24,543,567,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-08-24,6,0,0,1,0.56,0.5303,0.73,0.0,3,105,108,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-10,12,0,1,1,0.74,0.6970000000000001,0.66,0.3582,75,240,315,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2011-01-22,16,0,0,0,0.12,0.1364,0.28,0.19399999999999998,11,72,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-06-04,10,0,1,1,0.64,0.6212,0.41,0.4627,67,120,187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-15,14,0,0,1,0.52,0.5,0.52,0.3284,8,124,132,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2012-11-27,13,0,1,1,0.28,0.2727,0.87,0.2537,4,73,77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2012-11-17,7,0,1,0,0.24,0.2273,0.7,0.19399999999999998,8,70,78,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2012-10-07,20,0,1,0,0.4,0.4091,0.82,0.1343,19,97,116,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-11-09,6,0,1,1,0.26,0.2727,0.65,0.1045,5,126,131,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2012-03-29,6,0,1,1,0.46,0.4545,0.59,0.2537,3,114,117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-11,23,0,1,0,0.12,0.0758,0.5,0.4925,0,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2012-02-13,19,0,1,1,0.34,0.3333,0.25,0.1343,7,256,263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-01-17,23,1,0,0,0.16,0.1364,0.86,0.2836,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2011-05-03,5,0,0,1,0.52,0.5,0.88,0.1343,0,14,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-05-16,1,0,1,1,0.58,0.5455,0.88,0.1343,7,14,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-07-06,4,0,1,1,0.74,0.6970000000000001,0.66,0.2239,2,4,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-01-29,10,0,0,0,0.18,0.2121,0.64,0.1045,4,51,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-03-07,18,0,1,1,0.56,0.5303,0.4,0.4627,35,509,544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-03-09,11,0,1,1,0.36,0.3333,0.34,0.3582,17,170,187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2011-07-06,8,0,0,1,0.72,0.6970000000000001,0.74,0.1045,31,397,428,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-10-22,16,0,1,1,0.62,0.6212,0.33,0.1642,80,444,524,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2012-02-10,8,0,1,1,0.2,0.2121,0.59,0.1642,1,447,448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-06-10,4,0,1,0,0.62,0.5909,0.78,0.0896,1,9,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-26,15,0,0,0,0.74,0.6515,0.4,0.0,174,229,403,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-02,5,0,1,0,0.66,0.5909,0.89,0.0,2,10,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-04,5,0,0,1,0.4,0.4091,0.62,0.2537,0,7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-09-20,22,0,0,1,0.56,0.5303,0.94,0.0,23,125,148,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2012-12-29,16,0,1,0,0.3,0.2424,0.75,0.1045,22,125,147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2012-09-22,3,0,1,0,0.56,0.5303,0.83,0.2836,6,39,45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012-07-16,19,0,1,1,0.8,0.7879,0.63,0.1343,92,503,595,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-20,13,0,1,1,0.64,0.6212,0.44,0.1343,68,268,336,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-10-27,22,0,1,0,0.52,0.5,0.72,0.2537,41,116,157,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2011-10-10,7,1,0,0,0.46,0.4545,0.88,0.0,12,102,114,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2012-06-24,23,0,1,0,0.74,0.6818,0.58,0.1045,20,67,87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-22,5,0,1,1,0.38,0.3939,0.76,0.0896,2,44,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2012-06-21,2,0,1,1,0.72,0.6970000000000001,0.79,0.1045,11,7,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-09,15,0,0,1,0.62,0.6212,0.41,0.2239,51,148,199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-12-16,2,0,1,0,0.34,0.3485,0.87,0.0896,8,79,87,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2011-07-19,13,0,0,1,0.86,0.8333,0.53,0.1045,33,139,172,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-02-28,14,0,1,1,0.4,0.4091,0.28,0.1045,13,121,134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-02-17,19,0,1,1,0.38,0.3939,0.37,0.2239,16,266,282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-10-22,18,0,0,0,0.44,0.4394,0.54,0.0896,111,224,335,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012-01-12,8,0,1,1,0.32,0.3182,0.81,0.19399999999999998,11,497,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-13,14,0,0,0,0.46,0.4545,0.41,0.2985,144,106,250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-27,23,0,1,1,0.42,0.4242,0.5,0.1642,6,50,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-01,14,0,0,1,0.4,0.4091,0.4,0.2239,20,130,150,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2012-05-22,15,0,1,1,0.7,0.6515,0.61,0.0896,54,191,245,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-04-21,8,0,0,1,0.4,0.4091,0.5,0.4925,19,346,365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012-06-19,6,0,1,1,0.6,0.5758,0.78,0.1045,9,152,161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-07-12,14,0,0,1,0.9,0.8485,0.42,0.2985,33,91,124,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-03-12,23,0,1,1,0.56,0.5303,0.56,0.2239,10,53,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-12,22,0,1,1,0.42,0.4242,0.35,0.19399999999999998,15,143,158,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-25,17,0,0,1,0.72,0.6970000000000001,0.74,0.0,48,437,485,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-03-05,23,0,0,0,0.44,0.4394,0.77,0.2985,10,34,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-07-05,3,0,0,1,0.66,0.6212,0.74,0.2239,1,7,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-07-21,8,0,1,0,0.58,0.5455,0.83,0.2537,18,94,112,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-01-14,8,0,0,1,0.12,0.1667,0.68,0.0,2,156,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-21,2,0,1,1,0.52,0.5,0.72,0.0,6,8,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-24,18,0,1,1,0.5,0.4848,0.18,0.0,52,580,632,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-04-06,16,0,0,1,0.54,0.5152,0.28,0.4179,27,142,169,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-21,13,0,0,1,0.74,0.6970000000000001,0.66,0.1642,49,158,207,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-06-24,11,0,1,0,0.76,0.6818,0.4,0.1343,215,291,506,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-28,2,0,0,1,0.32,0.303,0.66,0.2836,1,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-10-06,5,0,0,1,0.42,0.4242,0.62,0.19399999999999998,0,24,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2012-09-22,13,0,1,0,0.74,0.6667,0.51,0.3582,273,434,707,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012-12-17,19,0,1,1,0.42,0.4242,0.88,0.1343,7,333,340,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2011-08-14,2,0,0,0,0.64,0.5758,0.89,0.2239,13,49,62,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-03-24,16,0,0,1,0.3,0.2879,0.65,0.2239,6,78,84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011-05-28,15,0,0,0,0.74,0.6818,0.55,0.2239,187,187,374,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-15,8,0,0,1,0.26,0.2879,0.7,0.0896,23,259,282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-03-18,4,0,1,0,0.42,0.4242,0.94,0.1642,6,8,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-11-15,14,0,1,1,0.38,0.3939,0.54,0.1642,27,174,201,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2012-08-12,20,0,1,0,0.72,0.6515,0.45,0.0,96,204,300,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-12,2,1,1,0,0.4,0.4091,0.76,0.1343,6,14,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2012-09-23,19,0,1,0,0.52,0.5,0.42,0.1642,82,331,413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-31,1,0,0,1,0.68,0.6364,0.89,0.0896,8,9,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-01-28,19,0,0,1,0.24,0.2424,0.75,0.1343,5,84,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-01-24,1,0,1,1,0.32,0.303,0.93,0.2537,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-07-15,22,0,0,1,0.66,0.6212,0.57,0.2239,71,152,223,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-19,0,0,0,0,0.6,0.6212,0.53,0.2537,26,50,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-11-24,2,1,0,0,0.3,0.2879,0.61,0.2836,3,19,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-09-16,22,0,0,1,0.48,0.4697,0.67,0.0896,32,135,167,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-25,22,0,1,1,0.7,0.6515,0.58,0.1343,55,223,278,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-25,18,0,0,1,0.3,0.2879,0.39,0.2537,8,190,198,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-10-20,13,0,0,1,0.5,0.4848,0.45,0.5821,28,136,164,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2012-05-22,3,0,1,1,0.58,0.5455,0.83,0.1045,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-11-25,1,0,1,0,0.22,0.2273,0.44,0.19399999999999998,4,32,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-04-23,18,0,1,1,0.32,0.3333,0.81,0.1343,10,369,379,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2011-04-02,0,0,0,0,0.3,0.3333,0.61,0.0,3,29,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-07-13,21,0,0,1,0.7,0.6667,0.79,0.1045,56,194,250,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-24,0,0,0,1,0.22,0.2576,0.55,0.0896,0,11,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-23,9,0,1,1,0.2,0.2273,0.86,0.0896,13,198,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
